sample_id,horvath2013_EAA,hannum_EAA,grimage2_EAA
GSE84727_3999215187_R05C02,4.129461605528789,1.4236642086821971,-0.4472285335195778
GSE80417_9992571076_R01C02,-2.7103184448546216,-1.984731740166545,-2.237332572677176
GSE147221_200379120042_R03C01,2.0604187845873696,-3.1343285261422835,-2.7045116203826183
GSE147221_200090280126_R02C02,-1.2624960085996833,-4.244308765841019,1.950370259619589
GSE84727_3998567021_R02C02,-0.2491876326073878,-1.6548471081930105,-5.992706402280163
GSE147221_200379120082_R02C01,1.510272849212825,1.4358728019302376,-4.371696905789925
GSE80417_9741779020_R02C01,-3.6438870377726857,-5.029686817572596,7.545532850104195
GSE80417_9980102038_R02C01,-1.3051073815919878,3.5054298818562444,-3.927689666315352
GSE80417_9806233073_R06C01,-11.480941529731911,-11.529202049481531,0.1246466174420675
GSE84727_3998998070_R06C01,3.1056129489975604,-1.874994036891828,1.819596775467872
GSE80417_9971851152_R05C02,3.9665272150995454,2.255645889245436,0.0141800595459642
GSE80417_9829119225_R06C01,-0.3441985843247579,0.6313820210530494,-2.1643809250317503
GSE80417_9769100109_R02C01,1.2729504312420945,2.1617236270448714,16.76241506508552
GSE147221_200397540049_R06C02,-2.1328413980825047,-6.75127334763188,-14.206120824710752
GSE147221_200379120002_R06C02,-5.36078382448656,-0.1268308188512108,-1.959196599542139
GSE147221_200049730102_R04C02,1.5790372990443444,-5.561908299215617,-6.57942829848249
GSE80417_9806233078_R03C01,-7.74280317572541,-1.0886709551640052,-1.2634976489677996
GSE84727_3999442061_R03C01,2.233292217377638,1.1149136403560007,0.7800878513982639
GSE147221_200379120133_R01C02,-0.7551067083863643,-9.197156477651838,-2.261578547555075
GSE147221_3998998140_R06C02,2.8612193082505115,-0.8400774427976359,-2.0087771681796625
GSE80417_9828653144_R06C01,-1.357209588997172,1.6562407091006437,6.171805867977085
GSE84727_101103430116_R03C01,3.1037017107899274,1.201432977127439,1.3229083469345255
GSE147221_200379120054_R01C01,2.417472012487352,3.0363649128816377,-2.766873409551451
GSE80417_9829119225_R02C01,-2.71962628384793,2.3028942771322747,11.170187165009608
GSE80417_9980102041_R02C01,-7.747776128820195,-0.983048924564372,1.2790523640834124
GSE147221_200049730116_R04C02,-2.0248832854264904,0.3080360710328094,-5.9841758173459
GSE147221_200049730116_R06C02,10.31267685812324,3.427785311129611,3.843979103476684
GSE147221_200379120053_R02C02,-1.6115211740843094,-1.792211867578942,-5.735108877096934
GSE84727_101103430116_R06C02,-0.7073061106674814,-3.982310398015798,9.240262192258584
GSE147221_200379120156_R02C01,-1.4012341980639604,-0.1415779693498748,8.614390950855835
GSE84727_3998567038_R03C02,2.904407077323817,-0.9275684488025108,9.22881262776005
GSE147221_200049730149_R02C02,1.1110983693598584,2.3343463056578884,7.638678801567465
GSE84727_101103430127_R03C01,7.481408470925672,7.12174870179625,4.058918650685811
GSE84727_3998998037_R01C01,-1.9522737197048408,-5.140292115607636,6.447311457559309
GSE147221_200090280128_R01C02,-3.2108472760027453,-4.9855554385338365,-4.860323027803318
GSE147221_200049730138_R05C01,-1.229903461936928,5.479092537978758,2.797119015544922
GSE84727_3998928014_R01C01,5.935034515447299,2.609729071852179,1.336346993173592
GSE147221_200090280119_R04C01,-0.5388806561201278,-4.39299246557173,-7.422114727358974
GSE80417_9992571076_R05C02,-7.578434657518947,-3.165481005511652,-2.210128785291772
GSE147221_200379120066_R02C01,-3.4745154214655045,-3.626595352522898,0.0826054142849557
GSE84727_3998568010_R04C02,3.472793819054111,4.485493804129824,3.988217358726701
GSE152027_10005833054_R06C01,-1.625917951090237,2.299256758388772,-2.6202250332923924
GSE80417_9806233080_R03C01,-3.342442993630968,-3.7291899279606753,5.3970263574472455
GSE80417_9980102025_R06C02,-0.6576197927427572,-1.8753256736431247,-3.6882677119414495
GSE147221_3998998140_R06C01,1.4965023085720048,-0.522248082091302,4.611779302423969
GSE152027_10005839110_R02C01,-1.3466179363022377,-1.6606688670800551,0.2111091893394814
GSE80417_9976861150_R03C01,3.477582733246443,3.3442266955935835,-9.86468370334542
GSE84727_3998919004_R05C02,-0.7081658095602563,0.478252376960107,-0.8355506168692273
GSE84727_3998567008_R02C02,-4.179740602608362,-2.3721004402400965,-5.354586147429657
GSE84727_3998928098_R04C02,3.663942622430042,-1.7328466663176272,-3.3742404526615672
GSE84727_3998634001_R03C01,1.3622350223596058,-6.625751308041515,0.5571236042580097
GSE84727_3998998017_R06C02,-5.4361633200919,-1.1949099441336273,-3.944663538023434
GSE84727_3999215213_R06C02,2.8351636125331225,-5.363587975494745,1.457934978719024
GSE152027_10005839150_R05C01,-3.605765082178309,-1.8489421876250347,-0.1361173465005265
